event,is_goal,period,time,distance,angle,is_rebound,is_pass_before,is_cross_line,is_one_touch,is_fast_attack
Shot Attempt - Upper left,TRUE,1,193.7,10.9,19.57312583,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,309.3,12.4,85.81508387,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,399,17.2,63.74134045,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Deflected,FALSE,1,412.5,17.9,65.63754698,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,443.1,20.7,66.35437736,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,643.5,16.3,52.15781301,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Deflected,FALSE,1,912.7,17.9,81.96055545,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,1017.9,13.2,29.62374875,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,1047.3,17.9,76.98119757,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Wide left,FALSE,1,1076.8,14.1,37.67809171,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,484.9,13.5,42.73524545,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide left,FALSE,2,580.6,17,54.13017648,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Wide right,FALSE,2,665.1,3.8,85.48601154,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide right,FALSE,2,698,10.5,50.7927965,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Wide right,FALSE,2,876.5,9.2,62.00285264,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,995.6,13.2,39.62329457,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,1003.6,3.4,74.29136217,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,3,69.3,17.9,80.59077859,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,121.1,19.2,44.77173117,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Wide right,FALSE,3,567.8,17.7,87.73524545,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,680.2,15,56.97613244,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,789.2,15.6,47.51381024,FALSE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Wide left,FALSE,3,906,5.5,52.9071627,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,1011.2,23,59.61317605,FALSE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Deflected,FALSE,1,20.2,12.7,55.51604638,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,317.5,10.7,43.36342296,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide right,FALSE,1,418.8,4.7,68.42869281,TRUE,FALSE,TRUE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,1,789.7,17.9,60.75117366,FALSE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,1,811.4,12.5,63.01210942,FALSE,FALSE,TRUE,FALSE,TRUE
Shot Attempt - Deflected,FALSE,1,1000.1,17,62.03015677,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,1115,8.5,17.21607359,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,1162.8,12.2,24.66381471,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Wide left,FALSE,2,182.2,19.3,82.20792192,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,2,192.9,16.2,59.79676225,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,2,483,8.8,58.21274688,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide right,FALSE,2,503.2,10.7,74.64986351,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,150.9,10.1,45.86805145,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide left,FALSE,3,357.6,16.9,82.11165056,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,3,536.3,11.2,39.44702897,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide right,FALSE,3,550.4,6.2,67.67134362,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,206.4,11.2,29.88652694,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,235.4,11,46.97493401,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Deflected,FALSE,1,613.3,18,47.17474411,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Deflected,FALSE,1,998.6,9.4,70.97439396,TRUE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,491.1,14.5,72.95606606,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,687.6,12.8,79.13147466,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,762.3,15.7,55.6697828,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,855.7,20.6,59.1360618,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,1042.7,18.8,48.44738685,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,1046.1,7.8,82.60040534,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,1211.5,18,73.92115144,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Wide left,FALSE,3,121.9,19.2,45.68477751,FALSE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,3,704.7,20.4,66.27160892,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,768.7,15.5,76.41703647,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,794,2.3,79.69515353,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Wide right,FALSE,4,59.5,5.5,64.39781245,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,26.8,18.1,82.67809171,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Deflected,FALSE,1,99.9,17.4,69.75854753,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,1,672.8,7.5,24.65589874,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,741.4,18.3,81.82558537,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Deflected,TRUE,1,1035.5,18,76.42956561,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,TRUE,1,1052.5,9,61.07357416,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide right,FALSE,2,183.4,17.1,85.96228938,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,2,242.6,15.9,48.27048792,TRUE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide left,FALSE,2,501.6,18.5,57.92599912,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Deflected,TRUE,2,522.4,18.4,86.24827093,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Deflected,FALSE,2,696.5,17.1,75.63541755,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Deflected,FALSE,2,767.6,21.1,61.41209773,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,961.8,12.1,61.46754679,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Upper left,TRUE,2,1084,9.4,63.43494882,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,2,1109.9,15.8,75.96375653,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,1118.9,17.3,77.25471053,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,TRUE,2,1137.3,8,67.38013505,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Blocked,FALSE,3,219.4,11.3,68.29456325,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,505.5,15.3,44.4270613,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Deflected,FALSE,3,519.5,15.7,79.26733544,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide left,FALSE,3,628.4,9.2,60.81919395,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,3,645.3,7.6,60.2551187,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,3,859.7,9.9,5.974323286,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,917.5,6.4,87.31622484,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,30.3,9.7,72.3238913,TRUE,FALSE,FALSE,TRUE,TRUE
Shot Attempt - Over the net,FALSE,1,56.3,13,55.27535816,FALSE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Bottom middle,TRUE,1,173.9,2.8,58.67130713,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,1,640.8,21,68.56154535,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide right,FALSE,1,698.3,18.7,80.43671617,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Deflected,FALSE,1,766.4,18.4,57.12709103,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,1,770.5,5.8,48.0127875,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Deflected,FALSE,1,779,16.4,68.06611496,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Over the net,FALSE,1,855.8,2.2,27.89727103,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Wide left,FALSE,1,1065,8.8,54.78240703,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide right,FALSE,2,50.9,13,75.09734576,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide left,FALSE,2,60.8,12.2,53.13010235,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Wide left,FALSE,2,218.7,18.4,80.84766095,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Bottom middle,TRUE,2,595.4,6.4,90,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Wide right,FALSE,2,736.4,3.5,88.36342296,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Wide left,FALSE,2,781.6,16.2,52.15781301,FALSE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Wide right,FALSE,2,825.7,16.2,42.8183586,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Over the net,FALSE,2,902.4,7.7,51.2156359,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Upper left,FALSE,2,1044.8,15.2,32.40667004,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide left,FALSE,2,1101,4.8,60.10109816,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Wide right,FALSE,3,74.2,16.8,89.31793961,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,3,117.5,17.7,40.25706513,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Deflected,FALSE,3,171.7,19.8,44.77878187,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Wide left,FALSE,3,720,14.8,88.83875809,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Deflected,FALSE,3,776.6,8.8,88.69804733,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Upper left,TRUE,3,1014.1,4.3,40.91438322,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Over the net,FALSE,4,30.8,48.8,35.47533203,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Deflected,FALSE,4,77.3,42.7,67.69379495,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Over the net,FALSE,4,94.6,43.7,71.89623697,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,4,151.7,46.2,48.48932491,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Wide right,FALSE,4,170.2,38.1,86.7602997,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Wide right,FALSE,1,86.7,9.2,63.43494882,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,393.8,12.6,39.67724929,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Over the net,FALSE,1,414.1,20.2,49.72798782,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,770.2,8.7,51.4495347,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,1187.9,21.9,65.24368815,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,564,13.8,52.77913719,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Deflected,TRUE,2,582.5,12,45,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,765,19.9,70.64100582,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Deflected,TRUE,2,892.1,17.7,76.2005146,FALSE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Deflected,FALSE,3,35.3,10,83.65980825,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,184.3,20.1,61.31874657,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,458.5,12.8,73.9925957,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,TRUE,3,544.1,13.1,66.86053824,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide right,FALSE,3,653,9.7,82.28810759,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,3,884.4,18.1,75.4195796,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide left,FALSE,4,143.5,9.6,69.22774532,FALSE,FALSE,TRUE,TRUE,FALSE
Shot Attempt - Wide right,FALSE,4,188.6,4.5,4.398705355,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Deflected,FALSE,4,265.2,11.4,81.86989765,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,12.5,9,61.38954033,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide left,FALSE,1,90.7,10,84.2321111,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,126.8,19.1,56.92316664,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,131,19.1,58.65965691,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,234.4,18.8,79.53082574,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,275.7,10.2,82.6656212,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,322,21.8,61.84719944,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,335.2,12.3,38.89722035,FALSE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,1,408.4,19.8,65.82642227,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,685.8,17.6,74.68718164,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Upper left,TRUE,1,1178.4,14.6,45.29997516,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide left,FALSE,2,25.9,14.7,67.53325008,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide right,FALSE,2,68.3,4.6,38.23382518,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,84.9,18.3,89.06080905,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Wide left,FALSE,2,174.3,27.1,77.3092095,FALSE,FALSE,TRUE,TRUE,TRUE
Shot Attempt - Blocked,FALSE,2,362.1,18.3,54.57699006,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Wide left,FALSE,2,420.9,18.8,61.74197039,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,431.8,17.1,51.56269851,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide left,FALSE,2,587.8,11.4,67.81598665,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,2,726.4,17.7,70.83454348,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,810.8,12.1,88.57973445,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,812.8,13.7,81.57303098,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,898.6,18.7,89.08089522,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,1063.1,17.3,87.68293761,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Wide left,FALSE,2,1145.1,6,33.69006753,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Deflected,FALSE,2,1149,18.2,74.49297182,TRUE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,2,1160.6,4.2,7.907162703,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide left,FALSE,3,128,17.8,75.17352003,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,155.2,4.5,46.90915243,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,353.7,15.2,89.24615167,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,406.1,18.6,72.55281158,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide right,FALSE,3,613.7,14.7,50.56509883,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Blocked,FALSE,3,741.2,12.2,46.77880032,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,980.9,21.8,65.48898035,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Wide right,FALSE,1,151.9,15,81.16658535,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Deflected,FALSE,1,461.9,22.1,62.71579271,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Deflected,FALSE,1,529.9,21,71.6527935,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Wide left,FALSE,1,552.3,18.1,82.04922657,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Lower left,TRUE,1,757.7,2.9,55.17551084,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide right,FALSE,1,825.3,7.9,65.43282868,FALSE,FALSE,TRUE,FALSE,TRUE
Shot Attempt - Blocked,FALSE,2,52.4,13.3,46.95250905,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,2,59.5,11,88.43777508,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Wide left,FALSE,2,141,6.5,55.53918373,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,2,192.3,16.8,64.06628172,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,218.6,13.7,59.93141718,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Blocked,FALSE,2,246.3,21.1,57.572445,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,298.7,12.8,59.67639314,FALSE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Over the net,FALSE,2,366.7,15.6,86.30861401,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,475.3,15.1,46.15733307,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,652.3,4.5,80.9605172,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide right,FALSE,2,717.7,3,50.71059314,TRUE,FALSE,TRUE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,2,1144.3,13.3,90,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Wide left,FALSE,2,1168.7,4.8,70.42687417,TRUE,FALSE,TRUE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,3,74.1,18.5,61.56882918,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,3,121.8,17.7,78.17851166,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,3,137.2,17.8,59.09359658,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,143.4,17,86.61366567,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,300.2,16.1,73.95573314,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide left,FALSE,3,343.5,19.4,51.43804951,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,3,467.9,15.1,65.17065341,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Deflected,FALSE,3,514,17.3,62.20955752,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,693.8,12,82.34229031,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide right,FALSE,3,822.9,18.7,50.06942013,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,833.1,17.7,69.79143166,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Over the net,FALSE,3,908.4,23.4,56.16722846,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,1,135.1,20.4,64.21267182,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Deflected,FALSE,1,148.6,18.7,63.43494882,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,243,13.9,59.18429425,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Deflected,FALSE,1,472.1,18.9,57.89374404,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,532.2,16,77.62784475,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,556.5,28.9,70.9284576,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Blocked,FALSE,1,830.7,18.9,76.70685079,FALSE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Wide left,FALSE,1,1162.5,3.9,55.0079798,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide right,FALSE,1,1177.7,11.6,51.66665989,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Over the net,FALSE,2,158,16.6,86.53177074,FALSE,FALSE,TRUE,FALSE,TRUE
Shot Attempt - Wide left,FALSE,2,357.6,9.5,73.30075577,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,470.9,15.3,42.98540121,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide right,FALSE,2,585.4,3.5,73.14160123,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Wide left,FALSE,2,631.6,5,36.86989765,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,649.4,19.4,56.91121543,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Wide left,FALSE,2,673,17.8,44.75409688,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide left,FALSE,2,747.5,11.8,77.63093847,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide left,FALSE,2,801.9,4.6,40.15599962,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,2,1182.7,13.9,56.668774,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Over the net,FALSE,3,72.3,17.6,75.00492087,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide left,FALSE,3,79.8,14.9,69.07549826,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Deflected,FALSE,3,93.6,16.1,71.56505118,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide left,FALSE,3,175.1,17.4,63.58692666,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,TRUE,3,195.3,6.7,89.1449026,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Over the net,FALSE,3,239.9,11.9,37.9210784,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Over the net,FALSE,3,332.1,19,84.55966797,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Upper right,TRUE,3,466,3.8,60.64224646,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Deflected,FALSE,3,655.7,21.3,64.42913588,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,45.1,11.1,38.57125225,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,120.2,16.4,71.2286806,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Deflected,FALSE,1,228,8.5,25.88702627,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Lower left,TRUE,1,265.8,4,90,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide right,FALSE,1,302.8,12.1,64.30630034,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,319.2,23.4,59.43077588,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Blocked,FALSE,1,617.7,20,54.21672025,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,840.8,21.1,60.15005321,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,1192.6,15.6,82.28432644,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Wide right,FALSE,2,31.4,16,50.92458198,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Wide right,FALSE,2,49.7,18.8,83.86274405,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide left,FALSE,2,242.8,3.4,64.98310652,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,2,313,6.7,18.12186025,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,363.7,17.9,57.14427805,FALSE,FALSE,TRUE,FALSE,TRUE
Shot Attempt - Wide right,FALSE,2,575.7,19,65.65891006,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Wide left,FALSE,2,684.8,11.6,84.04286889,FALSE,TRUE,FALSE,TRUE,FALSE
